報告年度:2022,議題:水資源管理,,,,,
公司代號,公司名稱,用水量(公噸(t))-用水量(公噸(t)),資料範圍-資料範圍,用水密集度-用水密集度,用水密集度-單位,取得驗證-取得驗證
1730,花仙子,12460,包含合併財務報表之母子公司,4.474,百萬元營業額,
1731,美吾華,48634.2,台北總公司、台中及高雄服務中心及楊梅工廠及物流中心,無，無統計相關數據,,
1732,毛寶,19243,母公司,32.782,噸CO2e/百萬營收                                                                                                                                                                                         ,
1733,五鼎,49573,母子公司,0.0221,千元營收                                                                                                                                                                                                ,
1734,杏輝,188394,母公司,0.075,仟元營業額                                                                                                                                                                                              ,
1735,日勝化,39764,母公司,2.16,產品,
1736,喬山,75.19,母公司,0.0022,個體營業收入（百萬元）                                                                                                                                                                                  ,
1737,臺鹽,173309,環境會計資料,173309,百萬元營業額,
1752,南光,101289,總公司+台北辦公室年度總用水量，含民生用水,5221.0825,用水量101289公噸 / 營業額19.4億 = 5221.0825                                                                                                                                                             ,
1760,寶齡富錦,47848,僅母公司,19.9449,百萬元營業額,
1762,中化生,83241,母公司,0.4,產品,
1773,勝一,375042,母公司,1.7447,產品,
1776,展宇,2417,母公司(第1廠及第2廠),3.0829,營業額,
1783,和康生,12792,母公司,無，無統計相關數據,,
1786,科妍,31585,母公司,無，無統計相關數據,,
1789,神隆,151662,僅母公司,49.41,百萬元營業額,
1795,美時,58122,母公司及重要子公司生產基地及研發中心,3.97,百萬元營業額,
1802,台玻,1880000,僅母公司,無，無統計相關數據,,ISO 50001                                                                                                                                                                                               
1805,寶徠,無，無統計相關數據,,無，無統計相關數據,,
1806,冠軍,163158,自來水,0.0163,產品,
1808,潤隆,188,本公司台北辦公室,無，無統計相關數據,,
1809,中釉,8295,僅母公司,無，無統計相關數據,,
1810,和成,219513,母公司,58.1337,百萬元營業額,ISO14001                                                                                                                                                                                                
1817,凱撒衛,2060,台灣地區,0.7716,百萬元營業額,
1903,士紙,無，依規定本公司屬資本額50億元以下之公司別，應於第三階段完成溫室氣體盤查(115年)，本公司預計於112年啟動執行。,,無，依規定本公司屬資本額50億元以下之公司別，應於第三階段完成溫室氣體盤查(115年)，本公司預計於112年啟動執行。,,
1904,正隆,1015708,母公司,10.53,千公升/噸 (工業用紙產量)                                                                                                                                                                                ,
1905,華紙,23381993,華紙台灣四個生產據點,19.64,產品,
1906,寶隆,無，無統計相關數據,,無，無統計相關數據,,
1907,永豐餘,31285457,永豐餘年報所稱三大事業群（林漿紙事業群、工紙紙器事業群、消費品事業群）之台灣區合計13個生產據點。,13.38,產品,ISO 14001                                                                                                                                                                                               
1909,榮成,4656780,全台灣廠區,87.917,百萬元營業額,
2002,中鋼,43076000,母公司,4.86,產品,
2006,東和鋼鐵,2108753,母公司,1.103,公噸鋼胚產量                                                                                                                                                                                            ,ISO14001                                                                                                                                                                                                
2007,燁興,126305,本公司,10.13,百萬元營業額,
2008,高興昌,33930,總公司(無子公司)含屏南廠,0.6804,產品,
2009,第一銅,205990,僅計算第一伸銅科技股份有限公司臨海廠,2.46,產品,
